,Year,Month,Day,avgtempC,windspeedKmph,humidity,visibilityKm,pressureInches,cloudcover,HeatIndexC,weatherDesc,totalprecipMM
3597,2018,5,7,30,9,47,10,30,22,31,12,0
3598,2018,5,8,29,13,48,9,30,49,29,1,11.1
3599,2018,5,9,28,10,54,10,30,36,30,1,1
3600,2018,5,10,27,11,62,7,30,52,29,3,26.7
3601,2018,5,11,29,6,55,8,30,51,30,1,8.2
3602,2018,5,12,29,7,59,9,30,33,30,12,3.2
3603,2018,5,13,29,7,53,9,30,33,31,12,10
3604,2018,5,14,28,9,57,8,30,35,29,1,26.2
3605,2018,5,15,28,10,52,10,30,34,28,12,3.1
3606,2018,5,16,29,8,48,10,30,29,30,1,0
3607,2018,5,17,29,7,50,10,30,27,30,1,0
3608,2018,5,18,29,11,52,10,30,29,30,1,0.2
3609,2018,5,19,30,8,50,9,30,28,31,12,5.5
3610,2018,5,20,29,9,53,9,30,27,30,1,19.2
3611,2018,5,21,28,9,60,9,30,39,30,1,61.4
3612,2018,5,22,29,9,57,10,30,25,30,12,12.2
3613,2018,5,23,30,7,53,10,30,24,31,1,0.6
3614,2018,5,24,29,10,57,9,30,23,31,12,6.2
3615,2018,5,25,27,12,68,7,30,43,28,4,32.9
3616,2018,5,26,27,10,69,8,30,41,29,4,34.9
3617,2018,5,27,28,11,63,9,30,24,30,12,6.5
3618,2018,5,28,28,9,63,9,30,23,30,12,6
3619,2018,5,29,26,17,70,9,30,34,28,3,18.2
3620,2018,5,30,26,11,72,8,30,36,28,12,108.3
3621,2018,5,31,27,11,69,9,30,31,30,3,15.1
3622,2018,6,1,28,7,67,9,30,39,30,1,14.2
3623,2018,6,2,27,10,66,7,30,36,29,4,35.9
3624,2018,6,3,26,11,71,7,30,51,28,4,22.9
3625,2018,6,4,24,13,76,6,30,56,26,2,9.4
3626,2018,6,5,25,14,71,8,30,30,27,1,21.3
3627,2018,6,6,25,17,73,9,30,48,27,1,23
3628,2018,6,7,25,23,73,10,30,63,27,6,6
3629,2018,6,8,23,28,78,7,30,87,25,10,4.9
3630,2018,6,9,24,30,71,9,30,59,26,3,1.3
3631,2018,6,10,24,28,69,10,30,38,26,1,2.1
3632,2018,6,11,24,27,71,10,30,70,26,7,0.6
3633,2018,6,12,25,26,69,10,30,47,27,1,0
3634,2018,6,13,26,23,67,10,30,44,27,1,0.1
3635,2018,6,14,25,19,70,10,30,51,27,1,6.8
3636,2018,6,15,25,15,68,9,30,34,27,12,16.7
3637,2018,6,16,26,17,65,10,30,19,27,12,4.7
3638,2018,6,17,26,21,64,10,30,21,27,12,0
3639,2018,6,18,25,21,63,10,30,16,26,12,0.8
3640,2018,6,19,24,23,67,10,30,31,26,1,0.1
3641,2018,6,20,25,21,68,10,30,34,27,1,0
3642,2018,6,21,24,22,72,9,30,61,26,2,13.4
3643,2018,6,22,24,18,71,9,30,54,26,4,10.8
3644,2018,6,23,24,17,72,7,30,48,26,13,33.5
3645,2018,6,24,24,19,71,9,30,46,26,1,16.9
3646,2018,6,25,24,20,73,8,30,37,26,1,25.2
3647,2018,6,26,24,26,68,10,30,39,26,1,0
3648,2018,6,27,23,24,72,10,30,68,25,6,3.1
3649,2018,6,28,23,20,73,10,30,64,24,1,0.1
3650,2018,6,29,24,15,70,10,30,42,25,1,5.1
3651,2018,6,30,25,12,66,10,30,25,26,12,4.1
3652,2018,7,1,25,11,67,9,30,39,27,1,17.9
3653,2018,7,2,25,16,70,8,30,41,27,4,25.6
3654,2018,7,3,24,16,72,10,30,47,26,1,2.9
3655,2018,7,4,25,20,67,10,30,27,26,1,0
3656,2018,7,5,25,22,63,10,30,13,26,12,0
3657,2018,7,6,24,22,71,9,30,45,25,1,12
3658,2018,7,7,23,23,77,9,30,82,25,5,6.8
3659,2018,7,8,23,23,75,7,30,81,24,16,10.1
3660,2018,7,9,24,22,72,9,30,70,26,6,12.7
3661,2018,7,10,23,22,73,9,30,58,25,4,18.7
3662,2018,7,11,23,25,74,10,30,65,25,2,8.4
3663,2018,7,12,23,28,70,10,30,60,25,1,0.1
3664,2018,7,13,23,26,71,10,30,52,25,1,2.4
3665,2018,7,14,24,28,70,10,30,60,25,1,0.4
3666,2018,7,15,24,28,70,10,30,66,26,1,1
3667,2018,7,16,23,30,69,10,30,64,26,1,0.2
3668,2018,7,17,24,29,68,10,30,56,25,1,0.2
3669,2018,7,18,24,26,66,10,30,50,26,1,0.3
3670,2018,7,19,24,26,68,10,30,57,26,3,0.7
3671,2018,7,20,24,27,68,10,30,69,26,2,0.3
3672,2018,7,21,24,28,67,10,30,60,26,1,0.5
3673,2018,7,22,24,26,66,10,30,47,26,1,0
3674,2018,7,23,24,23,71,10,30,69,26,7,1
3675,2018,7,24,24,22,72,10,30,56,25,6,1.9
3676,2018,7,25,24,21,70,10,30,52,26,1,0.8
3677,2018,7,26,25,19,68,9,30,35,26,1,6.2
3678,2018,7,27,24,22,68,10,30,43,26,1,0.2
3679,2018,7,28,24,20,69,9,30,59,26,2,11.6
3680,2018,7,29,25,18,70,10,30,51,26,2,2.7
3681,2018,7,30,25,16,68,9,30,36,27,12,7.9
3682,2018,7,31,24,22,69,10,30,46,26,1,0.3
3683,2018,8,1,24,22,68,10,30,41,26,1,0.3
3684,2018,8,2,25,18,66,9,30,26,26,1,12.4
3685,2018,8,3,25,17,68,9,30,46,26,2,9.3
3686,2018,8,4,24,19,70,10,30,47,26,2,1.4
3687,2018,8,5,24,21,68,10,30,45,26,1,3.1
3688,2018,8,6,23,25,67,10,30,39,25,1,0.7
3689,2018,8,7,23,25,69,10,30,49,24,1,4.1
3690,2018,8,8,23,23,71,9,30,69,25,3,3.6
3691,2018,8,9,24,22,69,10,30,37,25,3,2.3
3692,2018,8,10,24,20,72,9,30,63,25,2,16.3
3693,2018,8,11,22,21,79,7,30,79,24,5,9.9
3694,2018,8,12,22,24,80,8,30,79,23,6,14.3
3695,2018,8,13,23,28,74,9,30,69,24,2,1.3
3696,2018,8,14,22,24,81,9,30,85,25,7,8.6
3697,2018,8,15,23,20,80,8,30,68,24,6,24.4
3698,2018,8,16,22,24,81,10,30,82,25,6,4.7
3699,2018,8,17,23,26,73,10,30,61,25,1,0.5
3700,2018,8,18,24,26,71,10,30,61,25,3,3
3701,2018,8,19,24,24,72,10,30,70,25,2,0.7
3702,2018,8,20,24,25,71,10,30,57,25,1,0.7
3703,2018,8,21,24,23,68,10,30,36,25,1,0.1
3704,2018,8,22,24,19,70,10,30,39,25,1,3.5
3705,2018,8,23,24,18,72,9,30,48,26,1,15.6
3706,2018,8,24,24,18,73,8,30,49,25,1,22.5
3707,2018,8,25,24,15,75,9,30,50,25,6,16.2
3708,2018,8,26,23,16,76,9,30,52,25,4,15
3709,2018,8,27,23,19,75,9,30,48,25,4,11.9
3710,2018,8,28,23,16,76,10,30,55,25,6,8
3711,2018,8,29,23,16,76,9,30,44,25,1,9.3
3712,2018,8,30,24,16,76,8,30,49,25,1,28.8
3713,2018,8,31,24,16,75,8,30,63,26,2,23.7
3714,2018,9,1,24,14,73,8,30,39,26,1,9.1
3715,2018,9,2,24,14,71,9,30,34,26,3,8.5
3716,2018,9,3,25,12,66,10,30,24,26,12,0.4
3717,2018,9,4,25,12,65,10,30,23,26,12,0.2
3718,2018,9,5,24,14,69,9,30,35,26,1,5.8
3719,2018,9,6,24,15,70,10,30,27,25,3,2.7
3720,2018,9,7,24,16,71,10,30,28,25,3,4.3
3721,2018,9,8,25,13,66,10,30,24,26,12,0.2
3722,2018,9,9,26,7,63,10,30,31,27,1,0.5
3723,2018,9,10,25,7,66,8,30,40,27,3,20.9
3724,2018,9,11,26,5,65,9,30,32,28,3,15.7
3725,2018,9,12,27,7,61,9,30,28,28,1,6.2
3726,2018,9,13,26,5,68,7,30,25,27,3,35.6
3727,2018,9,14,27,5,56,9,30,21,28,3,1.9
3728,2018,9,15,26,11,68,8,30,28,27,3,15
3729,2018,9,16,25,9,71,8,30,39,27,3,19.6
3730,2018,9,17,23,15,75,10,30,35,25,1,0.9
3731,2018,9,18,24,15,70,10,30,38,26,12,1
3732,2018,9,19,23,14,73,10,30,38,25,1,0.8
3733,2018,9,20,22,12,77,10,30,46,24,6,5.7
3734,2018,9,21,24,13,74,9,30,37,26,1,12.1
3735,2018,9,22,24,10,66,10,30,18,25,12,0
3736,2018,9,23,25,4,69,8,30,39,27,1,23
3737,2018,9,24,26,6,65,9,30,27,27,3,8.8
3738,2018,9,25,26,6,70,8,30,32,28,13,18.86
3739,2018,9,26,25,6,69,9,30,26,27,1,16.26
3740,2018,9,27,26,9,69,10,30,20,27,12,5.4
3741,2018,9,28,25,9,73,10,30,33,27,1,6.83
3742,2018,9,29,25,11,73,9,30,37,27,1,16.01
3743,2018,9,30,25,10,74,10,30,32,27,12,1.58
3744,2018,10,1,25,12,69,10,30,21,27,12,3.9
3745,2018,10,2,25,11,73,10,30,28,27,1,2.4
3746,2018,10,3,25,10,72,9,30,35,27,12,8.3
3747,2018,10,4,23,14,81,9,30,54,26,4,12.7
3748,2018,10,5,23,15,85,8,30,65,25,4,16.3
3749,2018,10,6,23,14,82,10,30,49,25,1,9.7
3750,2018,10,7,24,11,75,8,30,42,25,1,0.4
3751,2018,10,8,25,8,64,10,30,16,26,12,0
3752,2018,10,9,25,6,63,10,30,35,27,3,0.9
3753,2018,10,10,25,8,55,10,30,11,26,12,0
3754,2018,10,11,26,8,49,10,30,10,27,12,0
3755,2018,10,12,26,7,52,10,30,24,27,1,0
3756,2018,10,13,27,5,54,10,30,28,28,1,0.1
3757,2018,10,14,25,7,65,8,30,25,27,3,16.8
3758,2018,10,15,25,6,73,7,30,32,27,13,40.6
3759,2018,10,16,24,9,76,8,30,39,26,12,39.9
3760,2018,10,17,24,6,77,7,30,47,26,13,28.9
3761,2018,10,18,24,5,75,8,30,51,26,1,17.7
3762,2018,10,19,24,8,75,8,30,46,26,4,13.2
3763,2018,10,20,24,9,66,10,30,17,25,12,0
3764,2018,10,21,24,10,64,10,30,20,25,12,0.1
3765,2018,10,22,24,11,59,10,30,9,25,12,0
3766,2018,10,23,24,9,59,10,30,5,25,12,0
3767,2018,10,24,24,12,58,10,30,4,26,12,0
3768,2018,10,25,24,13,61,10,30,9,25,12,0
3769,2018,10,26,23,14,66,10,30,13,24,12,0.2
3770,2018,10,27,23,13,54,10,30,7,24,12,0
3771,2018,10,28,23,14,53,10,30,2,24,12,0
3772,2018,10,29,23,11,49,10,30,2,24,12,0
3773,2018,10,30,24,9,54,10,30,7,25,12,0
3774,2018,10,31,24,10,73,10,30,32,25,3,2.3
3775,2018,11,1,24,12,74,10,30,28,25,3,1.7
3776,2018,11,2,23,13,83,9,30,51,24,1,6
3777,2018,11,3,23,14,82,9,30,53,24,1,5.6
3778,2018,11,4,23,14,79,9,30,40,24,12,5.6
3779,2018,11,5,23,14,77,10,30,32,25,12,0.2
3780,2018,11,6,24,10,73,10,30,24,25,12,1
3781,2018,11,7,23,11,62,10,30,9,24,12,0
3782,2018,11,8,23,11,57,10,30,8,24,12,0
3783,2018,11,9,23,11,65,10,30,13,24,12,0
3784,2018,11,10,23,11,62,10,30,7,24,12,0
3785,2018,11,11,24,9,57,10,30,4,24,12,0
3786,2018,11,12,24,9,53,10,30,3,25,12,0
3787,2018,11,13,24,8,41,10,30,1,25,12,0
3788,2018,11,14,24,7,41,10,30,2,25,12,0
3789,2018,11,15,24,14,62,10,30,19,25,1,0
3790,2018,11,16,22,19,85,9,30,52,23,1,5.3
3791,2018,11,17,23,12,75,8,30,34,25,12,0.9
3792,2018,11,18,24,11,78,9,30,34,25,12,18.6
3793,2018,11,19,23,11,79,10,30,42,25,1,2.4
3794,2018,11,20,23,13,75,8,30,25,24,12,0.7
3795,2018,11,21,22,17,79,10,30,50,24,12,6.6
3796,2018,11,22,21,18,87,8,30,86,22,6,4.9
3797,2018,11,23,22,15,86,8,30,78,23,7,7.2
3798,2018,11,24,23,10,73,8,30,53,24,1,0.1
3799,2018,11,25,23,9,72,9,30,30,24,12,0
3800,2018,11,26,22,11,67,10,30,11,23,12,0
3801,2018,11,27,21,12,69,10,30,8,21,12,0
3802,2018,11,28,21,13,72,10,30,12,21,12,0
3803,2018,11,29,22,12,79,9,30,52,23,3,1.2
3804,2018,11,30,23,11,72,10,30,33,24,12,0.3
3805,2018,12,1,22,11,67,10,30,31,23,12,0
3806,2018,12,2,22,11,68,10,30,17,22,12,0.1
3807,2018,12,3,21,12,79,10,30,47,22,12,0.3
3808,2018,12,4,22,12,81,10,30,54,23,6,2.7
3809,2018,12,5,23,10,76,8,30,44,24,1,0.5
3810,2018,12,6,23,11,79,9,30,61,24,6,2.2
3811,2018,12,7,23,12,72,9,30,28,24,12,0.2
3812,2018,12,8,23,12,74,10,30,23,24,12,1.8
3813,2018,12,9,23,12,69,10,30,15,24,12,0
3814,2018,12,10,23,8,65,9,30,18,24,12,0
3815,2018,12,11,24,7,59,10,30,17,25,12,0
3816,2018,12,12,24,7,60,10,30,20,25,12,0
3817,2018,12,13,23,8,65,10,30,31,24,1,0.3
3818,2018,12,14,23,12,60,10,30,16,24,12,0.1
3819,2018,12,15,21,17,67,10,30,12,22,12,0
3820,2018,12,16,21,15,61,10,30,6,21,12,0
3821,2018,12,17,21,11,47,10,30,5,22,12,0
3822,2018,12,18,22,10,50,10,30,4,22,12,0
3823,2018,12,19,22,8,66,10,30,16,22,12,0
3824,2018,12,20,22,10,66,10,30,25,23,12,0.2
3825,2018,12,21,23,9,71,10,30,39,23,1,0.4
3826,2018,12,22,23,12,69,9,30,44,24,12,0.6
3827,2018,12,23,23,13,72,10,30,53,24,1,2.7
3828,2018,12,24,23,12,69,10,30,40,24,1,0.2
3829,2018,12,25,24,12,62,10,30,11,25,12,0
3830,2018,12,26,24,10,55,10,30,19,25,12,0
3831,2018,12,27,24,7,61,10,30,27,25,1,0.7
3832,2018,12,28,23,10,70,9,30,35,24,3,6.5
3833,2018,12,29,22,13,75,10,30,40,22,1,2.7
3834,2018,12,30,21,13,65,10,31,31,22,12,0
3835,2018,12,31,21,12,61,10,31,17,21,12,0
3836,2019,1,1,21,12,47,10,31,0,21,12,0
3837,2019,1,2,20,15,54,10,31,1,20,12,0
3838,2019,1,3,21,15,52,10,31,0,21,12,0
3839,2019,1,4,21,15,51,10,31,1,21,12,0
3840,2019,1,5,21,14,49,10,31,1,21,12,0
3841,2019,1,6,22,12,55,10,30,0,22,12,0
3842,2019,1,7,22,12,54,10,30,3,22,12,0
3843,2019,1,8,23,12,45,10,30,0,22,12,0
3844,2019,1,9,23,12,39,10,30,0,23,12,0
3845,2019,1,10,23,12,46,10,30,0,22,12,0
3846,2019,1,11,23,11,53,10,30,3,23,12,0
3847,2019,1,12,22,13,56,10,30,3,22,12,0
3848,2019,1,13,23,12,51,10,30,2,23,12,0
3849,2019,1,14,23,12,49,10,30,0,23,12,0
3850,2019,1,15,22,14,40,10,30,0,22,12,0
3851,2019,1,16,22,14,47,10,30,1,22,12,0
3852,2019,1,17,23,14,54,10,30,1,22,12,0
3853,2019,1,18,22,14,56,10,30,11,22,12,0
3854,2019,1,19,22,14,45,10,30,0,22,12,0
3855,2019,1,20,22,14,46,10,30,0,22,12,0
3856,2019,1,21,22,13,45,10,30,0,22,12,0
3857,2019,1,22,24,9,49,10,30,0,23,12,0
3858,2019,1,23,24,9,56,10,30,10,24,12,0
3859,2019,1,24,24,14,58,10,30,18,24,12,0
3860,2019,1,25,23,14,60,10,30,18,24,12,0
3861,2019,1,26,23,13,68,10,30,26,24,3,1.9
3862,2019,1,27,23,15,68,10,30,31,24,1,2.5
3863,2019,1,28,23,14,67,9,30,44,24,3,11.5
3864,2019,1,29,22,14,67,10,30,31,22,12,0.9
3865,2019,1,30,22,14,63,10,30,27,22,1,0.7
3866,2019,1,31,22,16,59,10,30,23,22,1,0
3867,2019,2,1,22,14,61,10,30,15,22,1,0
3868,2019,2,2,22,13,61,10,30,22,22,1,0
3869,2019,2,3,24,16,57,10,30,18,24,12,0
3870,2019,2,4,24,19,57,10,31,11,24,12,0
3871,2019,2,5,24,16,53,10,30,8,25,12,0
3872,2019,2,6,24,16,49,10,30,8,25,12,0
3873,2019,2,7,25,14,51,10,30,14,26,12,0
3874,2019,2,8,27,12,52,10,30,29,28,12,0.4
3875,2019,2,9,26,8,56,9,30,35,27,12,10.9
3876,2019,2,10,25,14,63,9,30,26,26,3,2.6
3877,2019,2,11,24,20,65,10,30,20,25,12,3.7
3878,2019,2,12,23,20,60,10,31,8,24,12,0
3879,2019,2,13,24,17,52,10,31,3,24,12,0
3880,2019,2,14,25,17,50,10,30,11,25,12,0
3881,2019,2,15,25,11,57,10,30,21,26,12,0
3882,2019,2,16,27,10,51,10,30,22,28,12,0.7
3883,2019,2,17,28,10,39,10,30,7,27,12,0.5
3884,2019,2,18,29,5,37,10,30,4,29,12,0
3885,2019,2,19,26,14,59,10,30,22,27,12,0.8
3886,2019,2,20,26,18,56,10,30,12,27,12,0
3887,2019,2,21,25,17,47,10,31,2,26,12,0
3888,2019,2,22,26,19,33,10,30,0,25,12,0
3889,2019,2,23,27,17,25,10,30,0,26,12,0
3890,2019,2,24,27,15,27,10,30,0,27,12,0
3891,2019,2,25,28,12,24,10,30,0,27,12,0
3892,2019,2,26,28,10,37,10,30,3,28,12,0
3893,2019,2,27,28,10,41,10,30,6,28,12,0
3894,2019,2,28,28,12,33,10,30,5,27,12,0.4
3895,2019,3,1,28,11,47,10,30,13,29,12,1.1
3896,2019,3,2,26,18,57,10,30,39,27,12,0.5
3897,2019,3,3,26,10,56,10,30,28,27,1,0
3898,2019,3,4,29,11,49,10,30,15,29,12,0
3899,2019,3,5,30,11,42,10,30,32,30,3,1.2
3900,2019,3,6,31,9,33,10,30,11,30,12,0
3901,2019,3,7,32,7,20,10,30,1,31,12,0
3902,2019,3,8,31,7,31,10,30,1,30,12,0
3903,2019,3,9,28,11,50,10,30,23,29,12,0.2
3904,2019,3,10,28,11,48,10,30,24,28,12,1.7
3905,2019,3,11,28,15,42,10,30,16,28,12,0.1
3906,2019,3,12,28,16,34,10,30,5,27,12,0
3907,2019,3,13,28,17,30,10,30,5,27,12,0
3908,2019,3,14,28,19,26,10,30,9,27,12,0
3909,2019,3,15,28,19,25,10,30,4,27,12,0
3910,2019,3,16,27,18,33,10,30,1,27,12,0
3911,2019,3,17,28,13,35,10,30,0,27,12,0
3912,2019,3,18,28,11,46,10,30,3,28,12,0
3913,2019,3,19,29,12,46,10,30,10,29,12,0
3914,2019,3,20,28,13,44,10,30,23,28,12,0
3915,2019,3,21,29,12,40,10,30,18,29,12,0
3916,2019,3,22,29,12,38,10,30,10,29,12,0
3917,2019,3,23,30,10,42,10,30,21,30,12,0
3918,2019,3,24,29,12,37,10,30,12,29,12,0
3919,2019,3,25,29,17,38,10,30,5,29,12,0
3920,2019,3,26,29,16,31,10,30,4,28,12,0
3921,2019,3,27,30,14,31,10,30,0,29,12,0
3922,2019,3,28,30,13,32,10,30,2,29,12,0
3923,2019,3,29,30,13,30,10,30,5,30,12,0
3924,2019,3,30,30,14,29,10,30,3,29,12,0
3925,2019,3,31,31,11,38,10,30,3,30,12,0
3926,2019,4,1,31,13,29,10,30,3,30,12,0
3927,2019,4,2,30,10,35,10,30,5,30,12,0
3928,2019,4,3,30,14,35,10,30,5,29,12,0
3929,2019,4,4,29,18,34,10,30,2,29,12,0
3930,2019,4,5,30,13,34,10,30,3,30,12,0
3931,2019,4,6,31,12,31,10,30,2,30,12,0
3932,2019,4,7,31,13,28,10,30,3,30,12,0
3933,2019,4,8,30,12,40,10,30,10,30,12,0.8
3934,2019,4,9,30,11,39,10,30,15,30,12,1.2
3935,2019,4,10,31,10,37,10,30,7,31,12,0
3936,2019,4,11,31,9,36,10,30,4,31,12,0.1
3937,2019,4,12,32,11,31,10,30,5,31,12,0
3938,2019,4,13,31,14,31,10,30,2,30,12,0
3939,2019,4,14,30,16,31,10,30,4,30,12,0
3940,2019,4,15,31,13,29,10,30,1,30,12,0
3941,2019,4,16,31,11,37,10,30,5,31,12,0
3942,2019,4,17,30,10,44,10,30,36,31,1,1.6
3943,2019,4,18,30,11,48,9,30,33,31,1,9.3
3944,2019,4,19,31,10,43,10,30,13,32,12,1.4
3945,2019,4,20,30,11,48,10,30,29,31,12,4.2
3946,2019,4,21,30,10,43,10,30,30,30,1,0.6
3947,2019,4,22,30,9,44,10,30,14,30,12,0.4
3948,2019,4,23,30,12,44,10,30,14,30,12,1.2
3949,2019,4,24,30,15,38,10,30,23,30,1,0
3950,2019,4,25,31,14,31,10,30,19,30,12,0
3951,2019,4,26,31,13,32,10,30,8,31,12,0
3952,2019,4,27,32,11,32,10,30,5,32,12,0
3953,2019,4,28,32,11,32,10,30,3,31,12,0
3954,2019,4,29,32,11,37,10,30,13,32,12,0
3955,2019,4,30,30,16,47,10,30,16,31,12,0.6
3956,2019,5,1,30,18,49,10,30,15,30,12,0.3
3957,2019,5,2,30,20,39,10,30,33,30,12,0
3958,2019,5,3,30,19,41,10,30,19,30,12,0
3959,2019,5,4,30,14,41,10,30,12,30,12,0.1
3960,2019,5,5,32,11,34,10,30,18,32,12,0
3961,2019,5,6,32,11,37,10,30,13,32,12,0
3962,2019,5,7,28,16,56,8,30,28,30,12,23.4
3963,2019,5,8,27,18,63,9,30,37,29,1,10.5
3964,2019,5,9,29,17,53,10,30,13,30,12,2
3965,2019,5,10,31,12,40,10,30,11,31,12,0
3966,2019,5,11,30,16,48,10,30,23,31,12,0.6
3967,2019,5,12,29,14,53,9,30,35,30,1,7.7
3968,2019,5,13,29,10,51,10,30,19,31,12,0.3
3969,2019,5,14,30,13,49,10,30,22,31,12,0.2
3970,2019,5,15,29,13,53,10,30,27,31,12,0.6
3971,2019,5,16,30,13,47,10,30,24,31,12,0.1
3972,2019,5,17,30,12,50,9,30,20,32,3,6.3
3973,2019,5,18,31,10,46,10,30,13,32,12,0.1
3974,2019,5,19,32,9,43,10,30,10,33,12,0
3975,2019,5,20,32,11,38,10,30,7,32,12,0
3976,2019,5,21,32,10,39,10,30,8,32,12,0
3977,2019,5,22,32,9,43,10,30,16,33,12,0.8
3978,2019,5,23,32,10,44,10,30,26,33,12,0
3979,2019,5,24,31,10,48,10,30,21,32,12,0.7
3980,2019,5,25,30,17,51,10,30,27,32,12,2.2
3981,2019,5,26,31,16,50,10,30,18,32,12,3.2
3982,2019,5,27,32,16,45,8,30,19,33,12,16.6
3983,2019,5,28,30,16,53,10,30,20,32,12,3.5
3984,2019,5,29,30,17,53,10,30,23,32,12,1.4
3985,2019,5,30,31,17,50,10,30,18,32,3,5.2
3986,2019,5,31,28,15,65,9,30,31,30,12,41
3987,2019,6,1,30,16,54,10,30,28,31,1,0
3988,2019,6,2,29,20,61,7,30,27,31,4,36.3
3989,2019,6,3,27,17,65,8,30,22,29,12,22.3
3990,2019,6,4,29,14,52,9,30,25,30,12,7.9
3991,2019,6,5,30,12,55,10,30,26,31,12,1.1
3992,2019,6,6,31,12,48,10,30,11,32,12,0.5
3993,2019,6,7,29,17,62,9,30,39,31,12,198
3994,2019,6,8,29,14,61,10,30,21,31,12,1
3995,2019,6,9,28,16,59,10,30,17,30,12,0
3996,2019,6,10,26,19,66,10,30,39,28,12,0.7
3997,2019,6,11,26,29,64,10,30,36,28,12,0
3998,2019,6,12,26,28,68,10,30,65,27,1,0
3999,2019,6,13,25,25,70,10,30,67,27,2,0.5
4000,2019,6,14,26,23,64,10,30,34,28,1,0
4001,2019,6,15,27,21,63,10,30,23,28,12,0.3
4002,2019,6,16,27,21,60,10,30,11,28,12,0
4003,2019,6,17,26,22,59,10,30,11,28,12,0.1
4004,2019,6,18,26,19,60,9,30,19,28,12,9.1
4005,2019,6,19,27,21,61,9,30,29,28,12,11.7
4006,2019,6,20,26,24,64,9,30,24,28,1,2.7
4007,2019,6,21,25,22,69,9,30,38,27,4,15.3
4008,2019,6,22,24,24,72,9,30,63,26,6,7.2
4009,2019,6,23,25,23,71,9,30,33,27,4,16.9
4010,2019,6,24,25,21,71,10,30,45,27,2,5.8
4011,2019,6,25,26,20,66,10,30,18,27,12,0.5
4012,2019,6,26,25,21,69,9,30,48,26,4,12.2
4013,2019,6,27,25,24,68,10,30,40,27,3,1.6
4014,2019,6,28,25,27,64,10,30,21,27,12,0
4015,2019,6,29,25,27,65,10,30,38,26,1,0.1
4016,2019,6,30,25,28,63,10,30,35,27,1,0
4017,2019,7,1,26,24,62,10,30,26,27,12,0.5
4018,2019,7,2,26,27,62,10,30,26,27,12,0
4019,2019,7,3,26,26,61,10,30,28,27,12,0.2
4020,2019,7,4,26,26,62,10,30,34,27,1,0
4021,2019,7,5,25,28,63,10,30,44,27,1,1.1
4022,2019,7,6,25,28,64,10,30,50,26,1,0.4
4023,2019,7,7,25,28,63,10,30,41,26,1,0
4024,2019,7,8,25,28,61,10,30,29,27,12,0
4025,2019,7,9,25,26,63,9,30,38,27,1,7
4026,2019,7,10,25,27,62,10,30,38,27,1,0.1
4027,2019,7,11,26,24,59,10,30,49,27,1,0.4
4028,2019,7,12,26,17,59,10,30,32,27,1,6
4029,2019,7,13,26,15,61,10,30,27,28,1,3.3
4030,2019,7,14,25,16,69,9,30,41,27,1,25.3
4031,2019,7,15,25,17,68,9,30,37,27,1,6
4032,2019,7,16,25,17,68,10,30,29,27,1,1.9
4033,2019,7,17,26,17,67,9,30,40,27,1,9.4
4034,2019,7,18,26,19,68,8,30,38,27,3,22.9
4035,2019,7,19,24,19,76,9,30,65,26,1,22.3
4036,2019,7,20,23,27,79,10,30,61,25,6,2.3
4037,2019,7,21,24,23,77,10,30,61,26,6,4.6
4038,2019,7,22,22,21,84,8,30,90,24,6,35.4
4039,2019,7,23,22,25,80,9,30,91,24,6,6.8
4040,2019,7,24,24,19,77,7,30,42,26,1,36.3
4041,2019,7,25,24,16,79,8,30,52,26,1,20.7
4042,2019,7,26,23,19,78,9,30,47,25,4,23.1
4043,2019,7,27,23,23,75,10,30,48,24,1,2.2
4044,2019,7,28,23,24,75,10,30,71,24,7,1
4045,2019,7,29,23,24,77,10,30,64,24,1,0
4046,2019,7,30,23,25,73,10,30,54,25,1,0.1
4047,2019,7,31,24,23,69,10,30,28,25,1,0.3
4048,2019,8,1,24,24,71,10,30,38,25,1,3.5
4049,2019,8,2,24,26,69,10,30,54,25,3,1.1
4050,2019,8,3,24,27,67,10,30,36,25,1,0
4051,2019,8,4,24,29,69,10,30,49,25,3,1.5
4052,2019,8,5,23,32,75,9,30,76,25,16,1.8
4053,2019,8,6,22,30,80,5,30,89,25,10,2.5
4054,2019,8,7,23,34,74,9,30,74,25,2,1.2
4055,2019,8,8,23,35,79,9,30,82,25,6,21.2
4056,2019,8,9,21,29,89,7,30,73,23,14,37.5
4057,2019,8,10,23,30,78,10,30,75,24,7,1.2
4058,2019,8,11,24,29,70,10,30,50,25,1,1.7
4059,2019,8,12,24,23,76,8,30,68,25,2,22.6
4060,2019,8,13,24,22,77,8,30,51,26,4,17.6
4061,2019,8,14,23,21,80,9,30,47,25,1,11
4062,2019,8,15,24,24,77,10,30,51,26,6,12.1
4063,2019,8,16,24,19,78,8,30,48,25,2,20.3
4064,2019,8,17,23,17,82,10,30,70,25,6,6.7
4065,2019,8,18,23,14,80,8,30,52,25,6,23.3
4066,2019,8,19,25,15,75,8,30,41,27,4,22.5
4067,2019,8,20,23,16,79,9,30,39,25,6,7.1
4068,2019,8,21,24,19,76,9,30,58,26,1,10.6
4069,2019,8,22,23,20,78,8,30,59,25,3,16.9
4070,2019,8,23,23,22,76,9,30,45,25,3,7.4
4071,2019,8,24,23,23,79,10,30,51,25,1,11.1
4072,2019,8,25,24,23,74,10,30,35,25,12,0.2
